name;identifier;SMILES;inchikey;MW;LogP;pubchem;chEMBL;membrane;method;temperature;charge;note;LogK;LogPerm_molmedb_value;primary_reference;method_label;Perm
Fmoc-Trp;MM01091;O=C(NC(Cc1cc2ccccc2[nH]1)C(=O)O)OCC1c2ccccc2-c2ccccc21;KUROROGTRLAIQQ-UHFFFAOYSA-N;426.47;4.7;44424858;;PL-A;EPAM;25;;;;-4.9;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000012589254117941661
L-Tryptophanamide;MM01079;NC(=O)C(N)Cc1c[nH]c2ccccc12;JLSKPBDKNIXMBS-UHFFFAOYSA-N;203.25;0.52;439356;;PL-A;EPAM;25;;;;-5.56;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000002754228703338169
(2S)-2-acetamido-3-(1H-indol-3-yl)propanamide;MM01076;CC(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O;HNGIZKAMDMBRKJ-UHFFFAOYSA-N;245.28;0.7;94230;;PL-A;EPAM;25;;;;-5.72;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.0000019054607179632483
Gly-Trp-NH2;MM01081;NCC(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O;YZMFLZVJQTUTKK-UHFFFAOYSA-N;260.3;-0.36;3081965;;PL-A;EPAM;25;;;;-6.38;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.0000004168693834703355
Phe-Trp-NH2;MM01083;NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)Cc1ccccc1;GVIJYQOEFGLWKI-UHFFFAOYSA-N;350.42;1.25;7020143;;PL-A;EPAM;25;;;;-5.22;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000006025595860743581
Trp-Ala-Val-NH2;MM01092;CC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(C(N)=O)C(C)C;FSIVAWBKYORDEB-UHFFFAOYSA-N;373.46;0.17;44424859;;PL-A;EPAM;25;;;;-6.62;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000000239883291901949
Ac-Trp-Val-NH2;MM01093;CC(C)[C@@H](C(=O)N)NC(=O)[C@H](CC1=CNC2=CC=CC=C21)NC(=O)C;ZFFQYIRICYOHAN-UHFFFAOYSA-N;344.42;0.84;44424860;;PL-A;EPAM;25;;;;-6.18;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.0000006606934480075964
Ac-D-Trp-Val-NH2;MM01094;CC(C)[C@@H](C(=O)N)NC(=O)[C@@H](CC1=CNC2=CC=CC=C21)NC(=O)C;ZFFQYIRICYOHAN-UHFFFAOYSA-N;344.42;0.84;44424861;;PL-A;EPAM;25;;;;-6.14;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.0000007244359600749906
Ac-Tyr-Leu-NH2;MM01088;CC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(N)=O;WGDDMZFVKNOORS-UHFFFAOYSA-N;335.4;0.46;14562813;;PL-A;EPAM;25;;;;-6.54;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.00000028840315031266057
Ac-Tyr-Phe-NH2;MM01086;CC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(N)=O;QJOFRQKWYZAXIZ-UHFFFAOYSA-N;369.42;0.65;11068626;;PL-A;EPAM;25;;;;-6.92;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.00000012022644346174132
Cyclo(-Gly-Trp);MM01082;O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)N1;IFQZEERDQXQTLJ-UHFFFAOYSA-N;243.27;0.33;6997508;;PL-A;EPAM;25;;;;-6.01;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000000977237220955811
Cyclo(-Trp-Tyr);MM01087;O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H]1Cc1ccc(O)cc1;ZJDMXAAEAVGGSK-ROUUACIJSA-N;349.39;1.64;;;PL-A;EPAM;25;;;;-6.17;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.0000006760829753919819
Cyclo(-Trp-Trp);MM01084;O=C1NC(Cc2c[nH]c3ccccc23)C(=O)NC1Cc1c[nH]c2ccccc12;DNHODRZUCGXYKU-UHFFFAOYSA-N;372.43;2.42;7091706;;PL-A;EPAM;25;;;;-5.04;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000009120108393559096
1H-indole;MM01048;c1ccc2[nH]ccc2c1;SIKJAQJRHWYJAI-UHFFFAOYSA-N;117.15;2.17;798;;PL-A;EPAM;25;;;;-4.5;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000031622776601683795
2-(1H-indol-3-yl)ethanol;MM01064;OCCc1c[nH]c2ccccc12;MBBOMCVGYCRMEA-UHFFFAOYSA-N;161.2;1.7;10685;;PL-A;EPAM;25;;;;-4.72;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000019054607179632484
Tryptamine;MM00582;NCCc1c[nH]c2ccccc12;APJYDQYYACXCRM-UHFFFAOYSA-N;160.22;1.67;1150;CHEMBL6640;PL-A;EPAM;25;;;;-5.27;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000005370317963702533
Indole-3-carboxylic Acid;MM01072;O=C(O)c1c[nH]c2ccccc12;KMAKOBLIOCQGJP-UHFFFAOYSA-N;161.16;1.87;69867;;PL-A;EPAM;25;;;;-6.1;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.0000007943282347242822
Indole-3-acetic Acid;MM01049;O=C(O)Cc1c[nH]c2ccccc12;SEOVTRFCIGRIMH-UHFFFAOYSA-N;175.19;1.8;802;;PL-A;EPAM;25;;;;-6.4;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.0000003981071705534969
3-Indolepropionic Acid;MM01051;O=C(O)CCc1c[nH]c2ccccc12;GOLXRNDWAUTYKT-UHFFFAOYSA-N;189.21;2.19;3744;;PL-A;EPAM;25;;;;-5.68;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.0000020892961308540407
Acebutolol;MM00437;CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1;GOEMGAFJFRBGGG-OAHLLOKOSA-N;336.43;2.37;1978;CHEMBL642;PL-A;EPAM;25;;;;-6.44;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000000363078054770101
Acetaminophen;MM00322;CC(=O)Nc1ccc(O)cc1;RZVAJINKPMORJF-UHFFFAOYSA-N;151.17;1.35;1983;CHEMBL112;PL-A;EPAM;25;;;;-6.04;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.0000009120108393559096
Alprenolol;MM00440;C=CCc1ccccc1OCC(O)CNC(C)C;PAZJSJFMUHDSTF-CQSZACIVSA-N;249.35;2.15;2119;CHEMBL266195;PL-A;EPAM;25;;;;-4.94;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000011481536214968817
Antipyrine;MM00333;Cc1cc(=O)n(-c2ccccc2)n1C;VEQOALNAAJBPNY-UHFFFAOYSA-N;188.23;1.48;2206;CHEMBL277474;PL-A;EPAM;25;;;;-5.54;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000002884031503126606
Caffeine;MM00040;Cn1c(=O)c2c(ncn2C)n(C)c1=O;RYYVLZVUVIJVGH-UHFFFAOYSA-N;194.19;-1.03;2519;CHEMBL113;PL-A;EPAM;25;;;;-5.41;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000003890451449942805
Chloramphenicol;MM00342;O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl;WIIZWVCIJKGZOK-UHFFFAOYSA-N;323.13;0.91;5959;CHEMBL130;PL-A;EPAM;25;;;;-5.41;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000003890451449942805
Clonidine;MM00344;Clc1cccc(Cl)c1NC1=NCCN1;GJSURZIOUXUGAL-UHFFFAOYSA-N;230.1;2.17;2803;CHEMBL134;PL-A;EPAM;25;;;;-4.98;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000010471285480508985
Corticosterone;MM00346;CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12;OMFXVFTZEKFJBZ-UHFFFAOYSA-N;346.47;2.67;5753;CHEMBL110739;PL-A;EPAM;25;;;;-4.77;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.00001698243652461746
Coumarin;MM00042;O=c1ccc2ccccc2o1;ZYGHJZDHTFUPRJ-UHFFFAOYSA-N;146.15;1.79;323;CHEMBL6466;PL-A;EPAM;25;;;;-4.55;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.00002818382931264455
Dexamethasone;MM00355;C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO;UREBDLICKHMUKA-CXSFZGCWSA-N;392.47;1.9;5743;CHEMBL384467;PL-A;EPAM;25;;;;-5.37;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000004265795188015926
Furosemide;MM00083;NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl;ZZUFCTLCJUWOSV-UHFFFAOYSA-N;330.75;1.89;3440;CHEMBL35;PL-A;EPAM;25;;;;-6.47;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.00000033884415613920274
Hydrochlorothiazide;MM00373;NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O;JZUFKLXOESDKRF-UHFFFAOYSA-N;297.75;-0.35;3639;CHEMBL435;PL-A;EPAM;25;;;;-6.7;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.00000019952623149688787
Hydrocortisone;MM00044;CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO;JYGXADMDTFJGBT-UHFFFAOYSA-N;362.47;1.78;5754;CHEMBL389621;PL-A;EPAM;25;;;;-5.45;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000003548133892335753
Ibuprofen;MM00045;CC(C)Cc1ccc(C(C)C(=O)O)cc1;HEFNNWSXXWATRW-UHFFFAOYSA-N;206.29;3.07;3672;CHEMBL521;PL-A;EPAM;25;;;;-4.67;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000021379620895022323
Imipramine;MM00504;CN(C)CCCN1c2ccccc2CCc2ccccc21;BCGWQEUPMDMJNV-UHFFFAOYSA-N;280.42;3.88;3696;CHEMBL11;PL-A;EPAM;25;;;;-4.71;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000019498445997580456
Ketoprofen;MM00662;CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1;DKYWVDODHFEZIM-UHFFFAOYSA-N;254.29;3.11;3825;CHEMBL571;PL-A;EPAM;25;;;;-5.55;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000002818382931264455
Labetalol;MM00507;CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1;SGUAFYQXFOLMHL-UHFFFAOYSA-N;328.41;2.14;3869;CHEMBL429;PL-A;EPAM;25;;;;-5.18;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000006606934480075964
Metoprolol;MM00275;COCCc1ccc(OCC(O)CNC(C)C)cc1;IUBSYMUCCVWXPE-UHFFFAOYSA-N;267.37;1.61;4171;CHEMBL13;PL-A;EPAM;25;;;;-5.1;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000007943282347242822
Nadolol;MM00525;CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2;VWPOSFSPZNDTMJ-UHFFFAOYSA-N;309.41;0.63;4411;CHEMBL521606;PL-A;EPAM;25;;;;-6.15;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.0000007079457843841374
Naproxen;MM00672;COc1ccc2cc(C(C)C(=O)O)ccc2c1;CMWTZPSULFXXJA-UHFFFAOYSA-N;230.26;3.04;156391;CHEMBL154;PL-A;EPAM;25;;;;-5.3;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000005011872336272725
Norfloxacin;MM00768;CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21;OGJPXUAPXNRGGI-UHFFFAOYSA-N;319.34;1.27;4539;CHEMBL9;PL-A;EPAM;25;;;;-6.72;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.00000019054607179632483
Oxprenolol;MM00289;C=CCOc1ccccc1OCC(O)CNC(C)C;CEMAWMOMDPGJMB-UHFFFAOYSA-N;265.35;1.99;4631;CHEMBL546;PL-A;EPAM;25;;;;-4.83;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000014791083881682072
Pindolol;MM00542;CC(C)NCC(O)COc1cccc2[nH]ccc12;JZQKKSLKJUAGIC-UHFFFAOYSA-N;248.33;1.91;4828;CHEMBL500;PL-A;EPAM;25;;;;-5.31;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000004897788193684467
Practolol;MM00544;CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1;DURULFYMVIFBIR-UHFFFAOYSA-N;266.34;1.38;4883;CHEMBL6995;PL-A;EPAM;25;;;;-5.97;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000001071519305237607
Prednisolone;MM00297;CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO;OIGNJSKKLXVSLS-UHFFFAOYSA-N;360.45;1.56;5755;CHEMBL131;PL-A;EPAM;25;;;;-5.47;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.0000033884415613920275
Propranolol;MM00085;CC(C)NCC(O)COc1cccc2ccccc12;AQHHHDLHHXJYJD-UHFFFAOYSA-N;259.35;2.58;4946;CHEMBL27;PL-A;EPAM;25;;;;-4.58;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000026302679918953814
Ranitidine;MM01053;CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1;VMXUWOKSQNHOCA-UHFFFAOYSA-N;314.41;1.46;5039;;PL-A;EPAM;25;;;;-6.06;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.0000008709635899560814
Salicylic Acid;MM00093;O=C(O)c1ccccc1O;YGSDEFSMJLZEOE-UHFFFAOYSA-N;138.12;1.09;338;CHEMBL424;PL-A;EPAM;25;;;;-5.92;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.0000012022644346174132
Testosterone;MM00423;CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12;MUMGGOZAMZWBJJ-UHFFFAOYSA-N;288.43;3.88;6013;CHEMBL386630;PL-A;EPAM;25;;;;-4.95;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.00001122018454301963
Theophylline;MM00048;Cn1c(=O)c2[nH]cnc2n(C)c1=O;ZFXYFBGIUFBOJW-UHFFFAOYSA-N;180.17;-1.04;2153;CHEMBL190;PL-A;EPAM;25;;;;-5.32;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.00000478630092322638
Trimethoprim;MM00581;COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC;IEDVJHCEMCRBQM-UHFFFAOYSA-N;290.32;1.26;5578;CHEMBL22;PL-A;EPAM;25;;;;-5.5;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000003162277660168379
Verapamil;MM00585;COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC;SGTNSNPWRIOYBX-UHFFFAOYSA-N;454.61;5.09;2520;CHEMBL6966;PL-A;EPAM;25;;;;-4.64;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.00002290867652767775
4-(dimethylamino)-1,5-dimethyl-2-phenylpyrazol-3-one;MM00331;Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C;RMMXTBMQSGEXHJ-UHFFFAOYSA-N;231.3;1.55;6009;CHEMBL288470;PL-A;EPAM;25;;;;-4.76;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000017378008287493764
Desipramine;MM00474;CNCCCN1c2ccccc2CCc2ccccc21;HCYAFALTSJYZDH-UHFFFAOYSA-N;266.39;3.53;2995;CHEMBL72;PL-A;EPAM;25;;;;-4.77;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.00001698243652461746
Phenytoin;MM00406;O=C1N=C(O)NC1(c1ccccc1)c1ccccc1;CXOFVDLJLONNDW-UHFFFAOYSA-N;252.27;1.97;1775;CHEMBL16;PL-A;EPAM;25;;;;-4.41;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000038904514499428046
Piroxicam;MM00682;CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O;QYSPLQLAKJAUJT-UHFFFAOYSA-N;331.35;1.58;54676228;CHEMBL527;PL-A;EPAM;25;;;;-4.96;Fujikawa M., Ano R., Nakao K., Shimizu R., Akamatsu M., Relationships between structure and high-throughput screening permeability of diverse drugs with artificial membranes: Application to prediction of Caco-2 cell permeability. Bioorg. Med. Chem. 13 (2005) 4721-4732;PAMPA;0.000010964781961431852
